review,sentiment,source
"the room was very nice and clean, so was the hallway.",positive,hrast
"the room was very nice and we found everything super comfortable, the staff is excellent, they help you with anything and they are charming.",positive,hrast
the room was very nice inside but the neighborhood was very dirty and rundown.,negative,hrast
the room was very nice inside.,positive,hrast
the room was very nice with a comfortable bed.,positive,hrast
"the room was very nice, modern and well maintained.",positive,hrast
the room was very noisy!,negative,hrast
the room was very noisy( facing the street).,negative,hrast
the room was very old.,negative,hrast
the room was very quiet despite the city center.,positive,hrast
"the room was very quiet, cozy and clean.",positive,hrast
the room was very simply designed.,neutral,hrast
the room was very small and cramped.,negative,hrast
the room was very small and had little privacy as far as the toilet is concerned.,negative,hrast
the room was very small and not really luxurious.,negative,hrast
the room was very small and overlooked a spiral staircase where a fan was humming.,negative,hrast
the room was very small and the balcony door didn’t locked.,negative,hrast
the room was very small and the pillow for each bed wasn’t enough for me.,negative,hrast
the room was very small as well as the toiled.,negative,hrast
the room was very small for 3 adults.,negative,hrast
the room was very small for a family of four.,negative,hrast
the room was very small for the price.,negative,hrast
the room was very small no windows or fresh air.,negative,hrast
"the room was very small, almost no furniture in the room.",negative,hrast
"the room was very small, bed pushed up against the wall, my husband had to climb into bed from the bottom of it, not great when he is 76 and has arthritis!",negative,hrast
"the room was very small, but comfortable and still fit the description.",positive,hrast
"the room was very small, staying more than one day can be overwhelming.",negative,hrast
"the room was very small, the little space they have is overwhelming.",negative,hrast
the room was very spacious and clean.,positive,hrast
the room was very spacious and very comfortable with its clean furnishings.,positive,hrast
"the room was very spacious, breakfast was not included, but there are many bakeries nearby that can't be helped.",positive,hrast
"the room was very spacious, with access to a little patio area just ourside with a table and chairs.",positive,hrast
the room was very spacious.,positive,hrast
the room was very stylish and comfortable.,positive,hrast
the room was very tastefully decorated.,positive,hrast
the room was very thin.,negative,hrast
"the room was very untidy, especially the bathroom.",negative,hrast
the room was very very basic and looked like it needed some tlc.,negative,hrast
the room was very very small.,negative,hrast
the room was very warm.,neutral,hrast
the room was very well designed.,positive,hrast
the room was warm and big.,positive,hrast
the room was warm.,neutral,hrast
"the room was weirdly designed, especially the shower being completely transparent made it so that you couldn't use it unless you drew the blinds on the balcony.",negative,hrast
"the room was well cleaned and tidy, the view from the balcony was fantastic, you can see all of naples.",positive,hrast
the room was well cleaned.,positive,hrast
the room was well equipped.,positive,hrast
the room was well furnished and clean.,positive,hrast
the room was well furnished and very clean.,positive,hrast
the room was with a good view and hotel was well connected.,positive,hrast
the room wasn’t clean and smelled.,negative,hrast
the room wasn’t clean.,negative,hrast
"the room wasn’t very clean, there was a smell of sewerage coming from the bathroom.",negative,hrast
the room wasn't as modern as we thought it would be.,negative,hrast
the room wasn't clean and there was no hot water.,negative,hrast
the room wasn't clean enough.,negative,hrast
the room wasn't clean thoroughly.,negative,hrast
"the room wasn't cleaned properly, the bathroom needed renovation for certain.",negative,hrast
the room wasnt serviced properly.,negative,hrast
the room we got didn’t really have windows.,negative,hrast
the room we got was a little small.,negative,hrast
the room we got was quite spacious.,positive,hrast
the room we had was a little small and cosy.,positive,hrast
"the room we had, with its double-glazed balcony doors and large wooden 'shutter doors' blocked out all of the usual city noise making a quiet oasis from the hub of napoli!",positive,hrast
the room we stayed in had no windows.,negative,hrast
"the room we stayed in was huge, especially by european standards.",positive,hrast
the room we were upgraded to--thank you--was pleasant and relatively spacious.,positive,hrast
the room were clean and well organised.,positive,hrast
the room were dirty.,negative,hrast
the room wi-fi was extra paid unless you make your reservation via their website.,neutral,hrast
the room window is a bit dangerous as it is very low and without protection.,negative,hrast
the room window was situated to noisy street so it was not comfortable to have it open and sleep.,negative,hrast
"the room with a view of the parking lot, a pity but not serious.",negative,hrast
"the room with an internal window near the elevator, is nice.",positive,hrast
the room with mirrors is super.,positive,hrast
the room with new furniture is nice.,positive,hrast
"the room with terrasse is perfect if you are a smoker for 6 euro more per night, simple to say this hotel is near to all that you need.",positive,hrast
the room with the bookshelf wallpaper was lovely.,positive,hrast
the room with the window to the inside it quiet regarding outside noise (for inside hotel noise see below).,positive,hrast
the room with the wonderful view of the castle.,positive,hrast
the room without a bidet.,negative,hrast
the room without an external view but only on an inner court.,neutral,hrast
"the room would be perfect if only the cleanliness was better, a few hairs on the ground, dust over the lamp near the bed, the bathroom with manhole covers full of limestone and yellowish in the cracks of the shower, the entrance door to the apartment a little dated that it opens once out of three and the very simple breakfast (croissant and coffee / cappuccino) nothing typical.",negative,hrast
the room would need some renovations.,negative,hrast
"the room, clean and cozy.",positive,hrast
"the room, potentially nice, would need much more care and attention.",negative,hrast
"the room, the tranquility, the breakfast, the location are super.",positive,hrast
"the room, very big, with a big bathtub in the room, nice and modern, the hotel is in an old building, accordingly the old doors which i like a lot, has charm, and was clean.",positive,hrast
"the room, very nice.",positive,hrast
"the room, without ventilation and possibility of natural light.",negative,hrast
the room/hotel itself is really quite barebones.,neutral,hrast
the room’s lighting was not sufficient and there was no toilet brush but these are just small recommendations.,negative,hrast
the room’s windows could have been a bit cleaneer.,negative,hrast
the rooms and bathroom are comfortable and modern.,positive,hrast
the rooms and bathroom were a bit small.,negative,hrast
the rooms and bathroom were pretty average and the rooms were very hot (fans were provided though).,neutral,hrast
the rooms and especially the bathroom are showing their age.,negative,hrast
the rooms and the bed were very comfortable.,positive,hrast
the rooms and the corridor are decorated in a very original way.,positive,hrast
the rooms and the entire design is modern and whimsical.,positive,hrast
the rooms are a bit cramped.,negative,hrast
the rooms are a bit dark.,negative,hrast
the rooms are a bit dated and the carpets are dirty.,negative,hrast
the rooms are a bit hard to get used to.,negative,hrast
the rooms are a bit small but manageable.,neutral,hrast
"the rooms are a bit small, even if there is everything and the common spaces compensate, very abundant breakfast, but a bit unbalanced for the salty.",negative,hrast
the rooms are a bit small.,negative,hrast
the rooms are a little old but because they are super clean it did not effect it! the roof top pool was an excellent way to cool down after walking around the city all day.,positive,hrast
the rooms are a little out of date and could use a fix-up.,negative,hrast
the rooms are a little small for 2 people - but for the price i think that is expected!,neutral,hrast
the rooms are a little too warm and hard to cool.,negative,hrast
the rooms are a lot away from the entrance.,negative,hrast
the rooms are adjoining you hear the noises.,negative,hrast
"the rooms are amazingly clean and gets clean straight after we leave the room, the hole hotel is just amazingly clean.",positive,hrast
the rooms are as hot as a sauna.,negative,hrast
the rooms are basic and clean with a coffee maker and hot tub on the roof!,positive,hrast
"the rooms are basic, built in economics to convert a house but have everything you need.",positive,hrast
"the rooms are big enough, tidy (cleaned everyday) and have quite new furniture.",positive,hrast
"the rooms are bright, spacious and clean.",positive,hrast
"the rooms are clean and although not too big, they are fine for a short stay.",positive,hrast
the rooms are clean and spacious.,positive,hrast
the rooms are clean and the atmosphere is warm.,positive,hrast
the rooms are clean and there is everything you need.,positive,hrast
the rooms are clean and very comfortable.,positive,hrast
the rooms are clean and well-kept.,positive,hrast
the rooms are clean with queen comfortable beds.,positive,hrast
the rooms are clean.,positive,hrast
"the rooms are cleaned daily,  the staff is helpful and friendly.",positive,hrast
the rooms are comfortable and clean.,positive,hrast
the rooms are comfortable and the staff very nice.,positive,hrast
the rooms are comfortable and there is no noise from the street.,positive,hrast
"the rooms are comfortable, they are cleaned and stocked with clean towels and cosmetic accessories every day.",positive,hrast
"the rooms are cozy, and very comfortable.",positive,hrast
the rooms are dirty and are not properly cleaned.,negative,hrast
the rooms are exceptionally well-equipped.,positive,hrast
the rooms are exquisite.,positive,hrast
"the rooms are extremely audible, you can hear every sound of the neighbours or the building site next door.",negative,hrast
the rooms are extremely small.,negative,hrast
the rooms are great.,positive,hrast
"the rooms are in a poor state, particularly the top end rooms.",negative,hrast
the rooms are in dire need of renovation.,negative,hrast
"the rooms are in need of updating, they are looking tired.",negative,hrast
the rooms are large and our balcony was a dream.,positive,hrast
the rooms are large and spacious.,positive,hrast
the rooms are large.,positive,hrast
the rooms are modern and with great ac (which comes in handy when it’s over 90*f out).,positive,hrast
the rooms are modern!,positive,hrast
the rooms are more worn than the pictures show.,negative,hrast
the rooms are narrow so u start to feel a bit claustrophobic after a while.,negative,hrast
the rooms are nice and clean.,positive,hrast
the rooms are nice and functionally furnished.,positive,hrast
the rooms are nice and well equipped and they are located in the centre.,positive,hrast
"the rooms are nice, big and newly renovated.",positive,hrast
"the rooms are nice, fresh and spacious.",positive,hrast
the rooms are not being cleaned well.,negative,hrast
the rooms are not for leisure travelers.,negative,hrast
the rooms are not isolated enough and you hear absolutely everything from both the corridor and the adjoining rooms.,negative,hrast
the rooms are not made every day.,negative,hrast
the rooms are not particularly clean.,negative,hrast
the rooms are not properly soundproofed.,negative,hrast
the rooms are not soundproof at all and you can hear your neighbors next door and above.,negative,hrast
the rooms are not very soundproof.,negative,hrast
"the rooms are of course under-killed, there was no repair for a long time.",negative,hrast
the rooms are old and very tiny.,negative,hrast
"the rooms are old, the structure needs a good renovation.",negative,hrast
the rooms are oldish and rusty.,negative,hrast
"the rooms are on the 11th floor (there is the elevator, of course!) of a building in the center of naples, a few steps from piazza municipio and via toledo.",positive,hrast
the rooms are on the first floor above shuttered up shop units so initial impression is not good.,negative,hrast
the rooms are outdated.,negative,hrast
the rooms are poorly soundproofed.,negative,hrast
the rooms are quiet despite the central location close to the train station.,positive,hrast
"the rooms are quite old, the walls and the furniture it is old and neglected, the bedside tables next to the bed did not both have sockets for your phone or other needed.",negative,hrast
"the rooms are quite small, there was no drain in the bathroom, at least where we stayed, and the carpet smelled bad.",negative,hrast
the rooms are rather small and it can get very loud when other guests talk or just walk in the hallway.,negative,hrast
the rooms are really large and spacious.,positive,hrast
the rooms are really really dark it didn’t have any lights on the ceiling only 3 lampshades around the room.,negative,hrast
the rooms are really too small and not very clean.,negative,hrast
"the rooms are really very small, more like cabins on a boat.",negative,hrast
the rooms are relatively small for the price.,negative,hrast
"the rooms are similar to closely connected capsules, although there is no room number even on the doors.",negative,hrast
the rooms are simple but comfortable.,negative,hrast
the rooms are small but nice.,positive,hrast
the rooms are small but offer everything you need.,positive,hrast
the rooms are small but very clean with cleaning service daily.,positive,hrast
the rooms are small compared to other hotels.,negative,hrast
the rooms are small complicated to work inside.,negative,hrast
the rooms are so clean and quiet.,positive,hrast
the rooms are somewhat noisy.,negative,hrast
the rooms are spacious but the stairs to the loft in the room are not good.,neutral,hrast
the rooms are spotlessly clean.,positive,hrast
the rooms are super comfort and spacious.,positive,hrast
the rooms are tiny and stuffy.,negative,hrast
the rooms are tiny and the shower tray is the entire bathroom but the beds were comfy and everything worked as it should.,neutral,hrast
"the rooms are tiny, more like a train cabin than an actual hotel room.",negative,hrast
the rooms are tiny.,negative,hrast
the rooms are tired + dated.,negative,hrast
the rooms are too minimal regarding the furniture.,negative,hrast
the rooms are too small and have a small fridge.,negative,hrast
the rooms are updated and comfortable.,positive,hrast
the rooms are very bright and modernly furnished.,positive,hrast
the rooms are very clean and big.,positive,hrast
the rooms are very clean and modern.,positive,hrast
the rooms are very clean.,positive,hrast
the rooms are very close together and sometimes it is a bit annoying to listen to other people's conversations.,negative,hrast
the rooms are very comfortable and clean.,positive,hrast
the rooms are very comfortable.,positive,hrast
the rooms are very cozy.,negative,hrast
the rooms are very dark and old.,negative,hrast
the rooms are very nice.,positive,hrast
the rooms are very rustic and could use a renovation.,negative,hrast
"the rooms are very small and compact ideal for a solo traveller i don’t quite think they are suitable for more than 2 persons even then it’s a bit of squeeze, however very clean, minimal road noise and very warm.",positive,hrast
the rooms are very small and my room was not cleaned in the 2 nights i was there.,negative,hrast
"the rooms are very small, especially the bathroom.",negative,hrast
the rooms are very small.,negative,hrast
the rooms are very well insulated and the hotel is in a quiet location.,positive,hrast
"the rooms are very, very outdated and very small.",negative,hrast
"the rooms are well designed, confortable, the beds and pillows are divine.",positive,hrast
the rooms are well-kept and look recently refreshed.,positive,hrast
the rooms badly require repairs.,negative,hrast
the rooms clean and tidy.,positive,hrast
the rooms clean and were spacious.,positive,hrast
"the rooms could be cleaner, we found a hair on our pillow.",negative,hrast
the rooms could do with some updating.,negative,hrast
the room's design was amazing.,positive,hrast
the rooms did have small fans but it wasn't enough on some nights.,negative,hrast
"the rooms do not have toilet brushes to apparent hygienic reasons, in my opinion is more cost related.",negative,hrast
the rooms face should be washed.,negative,hrast
the rooms finish was not what was expected of a 4 star / broken bin/ ripped wall material / marked toilet seat / scum on the showers and no fridge in room.,negative,hrast
"the room's furnishings, colors and equipment, were nice.",positive,hrast
the rooms get really really hot as the air con doesn’t blow very well.,negative,hrast
the rooms giving to the court are not necessarily the quieter.,negative,hrast
"the rooms got quite warm during the night; no ventilation in the rooms or the bathroom, although there are windows with air passage that can be left open.",negative,hrast
"the rooms had cockroaches, we told the owner and he informed us that they were disinfecting, during our stay every day cockroaches appeared in the room and they did not give us any solution.",negative,hrast
the rooms had no towels.,negative,hrast
"the rooms has nothing to do with the photos, half the size or less and very old.",negative,hrast
the rooms has visible wear and tear signs.,negative,hrast
the rooms have all the comforts to enjoy some time of relaxation among the most lively walks of naples.,positive,hrast
"the rooms have been renovated, they looked pretty new.",positive,hrast
"the rooms have comfortable beds, large tv, originally fitted shower and romantic lighting.",positive,hrast
the rooms have comfy beds.,positive,hrast
the rooms have no air condition.,negative,hrast
"the rooms have the bare minimum (no kettle, instant coffee or small fridge).",negative,hrast
the rooms in the new building are very good.,positive,hrast
"the rooms include everything you need, nice bathroom, a tiny kitchen with a coffee machine, mini fridge, etc.",positive,hrast
the rooms is below average in size.,negative,hrast
the rooms is nice and clean.,positive,hrast
the rooms lacked more lighting.,negative,hrast
the rooms look new.,positive,hrast
the rooms looking towards the main road tend to pick up a lot of noise when you open the window at night.,negative,hrast
the rooms need renovation.,negative,hrast
the rooms need to be equipped with all the things that you usually expect to find in a hotel room.,negative,hrast
the rooms need to be renovated urgently.,negative,hrast
the rooms newly renovated and well equipped.,positive,hrast
the rooms on the sixth floor are awful.,negative,hrast
the rooms really small!,negative,hrast
the rooms sea view was nice and the cleanliness is good.,positive,hrast
the rooms should be cleaned a little more thoroughly.,negative,hrast
the rooms should be renovated.,negative,hrast
the rooms should have better bathroom.,negative,hrast
the rooms slammed very noisily.,negative,hrast
the rooms smelled like urine.,negative,hrast
the rooms very large and clean.,positive,hrast
the rooms very quiet and clean.,positive,hrast
"the room's view very good, 20th floor, sea view.",positive,hrast
"the rooms was alright , it was just normal.",neutral,hrast
"the rooms was smaller than expected, they didn’t give me shampoo and bathroom stuff.",negative,hrast
the rooms were a bit small.,negative,hrast
the rooms were also warm at all times.,neutral,hrast
the rooms were big enough.,positive,hrast
"the rooms were cheaply furnished, not in good condition.",negative,hrast
the rooms were clean and comfortable.,positive,hrast
the rooms were clean and comfy.,positive,hrast
the rooms were clean and the bathrooms comfortable.,positive,hrast
the rooms were clean and the sheets/towels were changed daily.,positive,hrast
the rooms were clean and we had everything we needed for a pleasant stay.,positive,hrast
the rooms were clean and well equipped.,positive,hrast
"the rooms were clean could use more amenities like shelving in bathroom, or a place to put stuff.",positive,hrast
"the rooms were clean, big and very quiet.",positive,hrast
the rooms were clean.,positive,hrast
the rooms were cozy.,positive,hrast
"the rooms were dated, shower was small and in a tiny bath.",negative,hrast
the rooms were decent and looked used.,positive,hrast
the rooms were decorated pleasantly but i wouldn't call it luxury.,negative,hrast
the rooms were extremely hot with no real ventilation particularly the room i had which overlooked the courtyard inside the hotel.,negative,hrast
"the rooms were fairly small in size, but not unrealistic for the price.",neutral,hrast
the rooms were furnished in a modern style.,positive,hrast
"the rooms were good,.",positive,hrast
the rooms were hot even after i shut the heat off.,negative,hrast
the rooms were huge and had everything you need.,positive,hrast
"the rooms were large, comfortable and clean.",positive,hrast
the rooms were lovely and clean.,positive,hrast
the rooms were modern but lovely coloured walls & a beautiful bathroom.,positive,hrast
the rooms were modern with reasonable space.,positive,hrast
"the rooms were nice and clean, the location was good.",positive,hrast
the rooms were nice and clean.,positive,hrast
the rooms were nice and close to the city.,positive,hrast
the rooms were nice and the view was amazing!,positive,hrast
the rooms were not clean.,negative,hrast
"the rooms were not cleaned and never vacuumed, not recommended.",negative,hrast
the rooms were not cleaned and never vacuumed.,negative,hrast
the rooms were not serviced well.,negative,hrast
the rooms were not so warm according to the air condition.,negative,hrast
the rooms were perfect to stay for sleeping.,positive,hrast
the rooms were really clean and comfortable.,positive,hrast
the rooms were really clean!,positive,hrast
the rooms were small and the bedding was uncomfortable.,negative,hrast
the rooms were small and very dated in design and cleanliness.,negative,hrast
the rooms were small but fashionable and comfortable.,negative,hrast
the rooms were small.,negative,hrast
the rooms were smaller than i thought compared to the price.,negative,hrast
the rooms were spacious and clean with an amazing blackout screen.,positive,hrast
the rooms were spacious and clean.,positive,hrast
the rooms were spacious and had everything basic what anyone could need.,positive,hrast
"the rooms were spacious, well appointed, the mattress very comfortable.",positive,hrast
"the rooms were spacious, well arranged, the mattress very comfortable.",positive,hrast
the rooms were tiny.,negative,hrast
the rooms were too small for two people.,negative,hrast
the rooms were too warm.,negative,hrast
the rooms were very clean and generally the hotel was well-equipped.,positive,hrast
the rooms were very clean and the beds were super comfortable.,positive,hrast
the rooms were very clean and the furniture very new.,positive,hrast
the rooms were very clean and wonderful.,positive,hrast
the rooms were very clean.,positive,hrast
"the rooms were very comfortable, clean and tidy the robes and slippers were a nice touch and the small balcony looking out to the main street.",positive,hrast
the rooms were very hot during summer.,negative,hrast
"the rooms were very hot, without air conditioning, relatively expensive for what you get.",negative,hrast
the rooms were very hot.,negative,hrast
the rooms were very noisy.,negative,hrast
the rooms were very old.,negative,hrast
the rooms were very spacious and extremely clean.,positive,hrast
"the rooms were well equipped, but unfortunately there was no seating and enough sockets.",negative,hrast
the rooms where great.,positive,hrast
the rooms with a small balcony.,neutral,hrast
the rooms with mold on the ceiling.,negative,hrast
"the rooms, especially the bathrooms, are a bit dated.",negative,hrast
"the rooms, the bathrooms and even the reception are very small, nothing that the photos show.",negative,hrast
"the rooms, the location were good.",positive,hrast
"the rooms, while functional and clean, were a bit tired and dated, especially the bathrooms.",negative,hrast
the safe in the room did not work.,negative,hrast
the safe in the room was also for rent.,negative,hrast
the safe is too small for a 13 inch laptop to fit in.,negative,hrast
the safety attachment to the bunk bed wasn't fully secure.,negative,hrast
"the same can be said about the carpet on the rooms, it also feels worn out.",negative,hrast
"the same goes for the bathroom: spacious, clean, large shower and never problems with hot or cold water.",positive,hrast
the same was small motorbike and there was no support for the suitcase or clothing other than a small built-in wardrobe.,negative,hrast
the schedule was strange and very restricted.,negative,hrast
"the scrambled eggs were cold and tea had just run out, as the air conditioning had just broken.",negative,hrast
the scrambled eggs were pretty bad.,negative,hrast
the screws from a bed lamp were loose so that the lamp almost fell down when turning on!,negative,hrast
"the screws were falling out of my door, the bathroom had a very awkward layout that made bathing an obstacle course, and it smelled like people has smoked cigarettes in the room at some point.",negative,hrast
the sea view is marvellous.,positive,hrast
the sea view rooms allow you to enjoy a unique view.,positive,hrast
the sea/harbour view was great from our 26th floor room.,positive,hrast
"the seal was coming away from the shower door - so it leaked, and the shower plug hole was locked so it took ages to drain.",negative,hrast
the seating in the breakfast room was set a bit too tight.,negative,hrast
the second night the bathroom was full of smell.,negative,hrast
the second room did have excellent hard flooring!,positive,hrast
the selection of drinks in the bar area was rather small.,negative,hrast
the selection of fresh fruit (and healthy options) at breakfast is poor.,negative,hrast
"the selection, quality, and deliciousness of the breakfast.",positive,hrast
the self service area for coffee and cold drinks is great.,positive,hrast
the service at breakfast was unfortunately not good.,negative,hrast
the service from the reception staff was awful.,negative,hrast
the service staff forgot our orders of beverages.,negative,hrast
"the service was excellent, room is clean and comfortable.",positive,hrast
the service was good as well as location.,positive,hrast
the service was good.,positive,hrast
the service was nice if there was one there.,negative,hrast
the service was substandard.,negative,hrast
the service-friendly staff and the location.,positive,hrast
"the services there was no water or any soft drink in the fridge, the lady of the structure i have never seen, i have always dealt with the cleaning lady who was very kind but and helpful.",negative,hrast
the set temperature was too warm and couldn’t be changed.,negative,hrast
"the shared areas, inner garden, library and so on is really nice.",positive,hrast
the shared kitchen was clean.,positive,hrast
"the sheet rests directly on the mattress, no mattress cover, we were itchy during the night.",negative,hrast
the sheets is very comfortable.,positive,hrast
the sheets were not properly cleaned.,negative,hrast
the sheets were quite old and there was a hole in one of them.,negative,hrast
the sheets were quite old.,negative,hrast
the sheets were stained red and we found you - as soon as we arrived - hairs and hair (not ours).,negative,hrast
the sheets weren't the cleanest.,negative,hrast
the shelf was also broken.,negative,hrast
the short distance to the old town was great and also easy to reach on foot.,positive,hrast
the shower and bathroom were great.,positive,hrast
the shower and the toilets are together.,negative,hrast
"the shower and toilet are basically in the same space, it's so bizarre.",negative,hrast
"the shower and toilet room was tiny, barely usable.",negative,hrast
"the shower and toilet were practically together in one and the space very small, but i guess that's just the way most cheap hotels use.",negative,hrast
the shower area was small and the curtain did not contain all the water.,negative,hrast
the shower arm in the cabin was broken and it was quite uncomfortable to take a shower.,negative,hrast
"the shower barely flows and the temperature is difficult to regulate, the poor design of the room and corridors reminiscent of a run-down house, lack of equipment: fridge, wardrobe.",negative,hrast
the shower cabinet could not be closed - was broken.,negative,hrast
the shower cabinet in the bathroom was broken.,negative,hrast
the shower column does not work quite well.,negative,hrast
the shower constantly went from hot to cold.,negative,hrast
the shower curtain in the bathroom was missing.,negative,hrast
the shower curtain was really ugly.,negative,hrast
the shower curtains were dirty and you can see the yellow dirt building up on it.,negative,hrast
"the shower did not allow much privacy as it is in the room itself (separated from the rest of the bathroom). when the glass was running, it didn't cover anything and the mirrors didn't make it easy to find a place to give that privacy.",negative,hrast
the shower did not close properly.,negative,hrast
the shower did not have a curtain or closing so the bathroom got flooded while showering.,negative,hrast
the shower didn’t work as the water was either boiling hot or frozen cold.,negative,hrast
the shower didn't stop the water from passing.,negative,hrast
the shower does not have a dedicated cabin.,negative,hrast
the shower does not have a door or courtains.,negative,hrast
the shower does not have courtains or door.,negative,hrast
the shower door in my room didn't close.,negative,hrast
the shower door is broken.,negative,hrast
"the shower door is completely transparent, the bathroom door is partially transparent, this is something important to note.",negative,hrast
the shower door was broken and they did not fix it.,negative,hrast
the shower door wasn’t long enough so was hard to take a shower without wetting the floor abit.,negative,hrast
the shower drain didn’t work.,negative,hrast
the shower drain was clogged.,negative,hrast
"the shower dropped little water, i believe it's because my room was on the 5o floor, maybe the water would fall less strongly.",negative,hrast
"the shower faucet hook was broken, so you had to hold it while showering.",negative,hrast
"the shower fitting needed attention, but very clean and plenty of hot water.",positive,hrast
the shower fitting should be adjustable.,neutral,hrast
the shower floods under the toilet when showering due to tiny floorspace sheets are scratchy.,negative,hrast
the shower floor is a little slippery.,negative,hrast
the shower floor was just the floor of the bathroom.,negative,hrast
the shower floor was very slippery.,negative,hrast
the shower gel dispenser was empty.,negative,hrast
"the shower gel is not offered, you have to pay in the entry.",negative,hrast
the shower gel was a from a really low quality compared with other hotels from the same category.,negative,hrast
the shower glass door was broken/rusted & water leaked everywhere.,negative,hrast
"the shower got hot and cold alternately - involuntary showering. unfortunately, there was no coffee maker in the room.",negative,hrast
the shower guard / door works correctly to stop water going across the bathroom floor.,positive,hrast
the shower had broken door.,negative,hrast
"the shower had issues in our first room, but the staff immediately offered us another room.",positive,hrast
the shower had very low water pressure and the shower shield in room #122 was not fitted so water leaked through the crack which caused lots of water on the floor (safety issue ) no there complaints.,negative,hrast
the shower has a loose rod.,negative,hrast
the shower has mold in the corners medium!,negative,hrast
the shower has mold.,negative,hrast
"the shower has no closing door, support to dry and support for soap.",negative,hrast
"the shower has no curtain nor door so it's a mess when you use it, you can not shower in peace.",negative,hrast
"the shower has not been cleaned for a long time and there was a noticeable dampness in the whole room and we had to open the door to the balcony with effort, a little, so that there was ventilation.",negative,hrast
the shower has not been cleaned for a long time and there was black mold in the bathroom!,negative,hrast
the shower head (large and heavy) that collapses from the first use on my foot and this caused me very bad for days!,negative,hrast
the shower head in rm 311 needs replacing.,neutral,hrast
"the shower head it was the type fixed on the wall, which i personally find uncomfortable and it was a little bit outdated.",negative,hrast
the shower head needs descaling.,negative,hrast
"the shower head was in a shaky state, with a rather loose connection to the hose.",negative,hrast
the shower head was largely blocked with calcium.,negative,hrast
the shower head was not removable and required acrobatic tricks to get yourself properly clean.,positive,hrast
the shower head was slightly broken when i stayed there so it was difficult to shower.,negative,hrast
the shower head was slightly broken which made the water come out in two directions.,negative,hrast
the shower in the room and the doubtful style curtains.,negative,hrast
"the shower in the room was also broken, the hotel said they would fix it but it was never fixed.",negative,hrast
the shower is a little too small.,negative,hrast
"the shower is cool, but water definitely deeper into the floor too.",negative,hrast
the shower is fine.,positive,hrast
the shower is hooked up to the tap and you end up wetting the whole bathroom no matter how hard you try not to.,negative,hrast
the shower is indeed a cabin.,negative,hrast
the shower is not comfortable.,negative,hrast
"the shower is not completely newly renovated and you can see that, but it was okay.",neutral,hrast
the shower is not separated with other wc area.,negative,hrast
the shower is one tiny room and you shower on the toilet and sink.,negative,hrast
the shower is only an artichoke from above.,negative,hrast
the shower is problematic and you turned on the water from the toilet tap.,negative,hrast
the shower is quite hard to adjust the temperature which stays so hot every time.,negative,hrast
the shower is spectacular.,positive,hrast
the shower is too close to the toilet.,negative,hrast
the shower is very narrow.,negative,hrast
the shower is very small.,negative,hrast
the shower pressure was a bit weak and at times cold.,negative,hrast
the shower protection was unfavorable when showering the whole bathroom got wet.,negative,hrast
the shower pulse was too weak and the hot water wasn't very hot.,negative,hrast
the shower quite acceptable.,positive,hrast
"the shower screen was barely fit for purpose, which meant that the bathroom floor was very wet.",negative,hrast
the shower siphon should be changed.,negative,hrast
the shower smells slightly musty.,negative,hrast
the shower somewhat small.,negative,hrast
the shower tab in the bathroom was not working and had to change but again shower rail was damaged and we couldn’t take shower.,negative,hrast
"the shower tap was combined with the sink tap, which was not explained during check-in and i only knew after i asked the receptionist after discovering that there was no visible shower tap.",negative,hrast
the shower too small.,negative,hrast
the shower was a bit small and the temperature was a difficult to regulate.,negative,hrast
the shower was a bit small.,negative,hrast
the shower was also rather narrow.,negative,hrast
the shower was also weak.,negative,hrast
the shower was amazing and the bed was very comfortable.,positive,hrast
the shower was amazing!,positive,hrast
the shower was bad.,negative,hrast
the shower was blocked.,negative,hrast
the shower was broken and the drain plugged and water overflowed.,negative,hrast
the shower was clean but has no closing door so the water comes to the bathroom.,negative,hrast
the shower was clogged and the toilet stopped flushing the first day.,negative,hrast
the shower was connected to the taps in the basin and was weak.,negative,hrast
the shower was divine.,positive,hrast
the shower was excellent.,positive,hrast
"the shower was flooding the bathroom, and the bathroom had a weird smell.",negative,hrast
"the shower was good, however the stall had no door and ended up wetting the entire bathroom.",negative,hrast
the shower was good.,positive,hrast
the shower was great! breakfast was plentiful and good.,positive,hrast
the shower was kind of “meh”.,negative,hrast
the shower was leaking outside.,negative,hrast
the shower was leaking water.,negative,hrast
the shower was leaking.,negative,hrast
the shower was light on pressure and it was hard to get a comfortable temperature (very hot!!).,negative,hrast
the shower was missing a handle.,negative,hrast
the shower was not clean and it was broken.,negative,hrast
"the shower was not great, and the hot and cold water was uneven.",negative,hrast
the shower was not properly working and the bnb did not solved the problem.,negative,hrast
the shower was not the best.,negative,hrast
"the shower was one of those that didn't have a cabinet or doors, so there's water everywhere.",negative,hrast
the shower was poor.,negative,hrast
the shower was really powerful and the towels/ robes in the room were good.,positive,hrast
the shower was spacious and with a good flow.,positive,hrast
the shower was terrible.,negative,hrast
the shower was terrific.,negative,hrast
the shower was too small.,negative,hrast
"the shower was updated with silicone everywhere, the showerhead fell down every time.",negative,hrast
the shower was very small and had no curtain or door so the water was everywhere.,negative,hrast
the shower was very small but it was very clean.,neutral,hrast
"the shower was very small, it lacked basic kitchen equipment such as large plates and glasses.",negative,hrast
the shower wasn’t great - not sure why the bath isn’t removed to leave a more accessible shower.,negative,hrast
the shower wasn’t the best but not bad enough to ruin the experience!,negative,hrast
